no.,stationid,start,id_start,end,id_end,pathkind,waykind,LocationHintStructuredHint,time,station_type
,TaiwanStation_NanJingFuXingNanjingFuxing,exit,TaiwanStation_NanJingFuXingNanjingFuxing_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,between,ELEVATOR,,180,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,exit,TaiwanStation_NanJingFuXingNanjingFuxing_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,between,ESCALATOR,,180,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,exit,TaiwanStation_NanJingFuXingNanjingFuxing_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,between,STAIRS,,180,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,exit,TaiwanStation_NanJingFuXingNanjingFuxing_2,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,between,ELEVATOR,,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,exit,TaiwanStation_NanJingFuXingNanjingFuxing_2,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,between,ESCALATOR,,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,exit,TaiwanStation_NanJingFuXingNanjingFuxing_2,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,between,STAIRS,,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,exit,TaiwanStation_NanJingFuXingNanjingFuxing_3,from,ESCALATOR,,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,exit,TaiwanStation_NanJingFuXingNanjingFuxing_4,from,ESCALATOR,,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,exit,TaiwanStation_NanJingFuXingNanjingFuxing_5,from,ESCALATOR,,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,exit,TaiwanStation_NanJingFuXingNanjingFuxing_5,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,between,STAIRS,,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,exit,TaiwanStation_NanJingFuXingNanjingFuxing_6,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,between,STAIRS,,150,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,exit,TaiwanStation_NanJingFuXingNanjingFuxing_7,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_3F,between,ELEVATOR,,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,exit,TaiwanStation_NanJingFuXingNanjingFuxing_7,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_3F,between,ESCALATOR,,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,exit,TaiwanStation_NanJingFuXingNanjingFuxing_7,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_3F,between,STAIRS,,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,exit,TaiwanStation_NanJingFuXingNanjingFuxing_7,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,between,ELEVATOR,,180,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,exit,TaiwanStation_NanJingFuXingNanjingFuxing_8,from,ESCALATOR,,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,exit,TaiwanStation_NanJingFuXingNanjingFuxing_8,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,between,STAIRS,,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_3F,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,between,ELEVATOR,,150,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_3F,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,between,ESCALATOR,,180,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,between,ELEVATOR,,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,between,ESCALATOR,,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,between,ELEVATOR,,150,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,between,ESCALATOR,,150,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,between,WALKWAY,,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_3F,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_B_dN,from,WALKWAY,,10,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_B_dN,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_3F,from,WALKWAY,PLATFORM_MIDDLE,10,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_3F,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Whxwl_1,from,ELEVATOR,,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_3F,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Whxwl_1,from,ESCALATOR,,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_3F,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Whxwl_1,from,STAIRS,,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_B_dN,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,from,ELEVATOR,PLATFORM_MIDDLE,180,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_B_dN,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,from,ESCALATOR,PLATFORM_MIDDLE,210,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_B_dN,from,ELEVATOR,,180,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_B_dN,from,ESCALATOR,,210,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,from,ELEVATOR,,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,from,ESCALATOR,,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,from,ELEVATOR,PLATFORM_MIDDLE,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,from,ESCALATOR,PLATFORM_MIDDLE,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,from,ELEVATOR,,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,from,ESCALATOR,,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,from,ELEVATOR,PLATFORM_MIDDLE,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,from,ESCALATOR,PLATFORM_BACK,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,from,ELEVATOR,,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,from,ESCALATOR,,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,from,STAIRS,,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,from,STAIRS,PLATFORM_BACK,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,from,ELEVATOR,PLATFORM_MIDDLE,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,from,ESCALATOR,PLATFORM_MIDDLE,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,from,ELEVATOR,,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,from,ESCALATOR,,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,from,STAIRS,,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,from,STAIRS,PLATFORM_MIDDLE,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,from,ELEVATOR,PLATFORM_MIDDLE,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,from,ELEVATOR,,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,from,ESCALATOR,,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,from,STAIRS,,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B1,from,ESCALATOR,PLATFORM_MIDDLE,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,from,ELEVATOR,PLATFORM_MIDDLE,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,from,ESCALATOR,PLATFORM_FRONT,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_1,from,STAIRS,PLATFORM_FRONT,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,from,ELEVATOR,PLATFORM_MIDDLE,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,from,ESCALATOR,PLATFORM_MIDDLE,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_B2_2,from,STAIRS,PLATFORM_MIDDLE,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Whxwl_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_3F,from,ELEVATOR,PLATFORM_MIDDLE,120,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Whxwl_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_3F,from,ESCALATOR,PLATFORM_MIDDLE,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Whxwl_1,facility,TaiwanStation_NanJingFuXingNanjingFuxing_TicketGate_3F,from,STAIRS,PLATFORM_MIDDLE,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_B_dN,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Whxwl_1,from,ELEVATOR,PLATFORM_FRONT,90,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_G_dE,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Ssxdxsxl_1,from,WALKWAY,PLATFORM_MIDDLE,10,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_B_dN,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Whxwl_1,from,ESCALATOR,PLATFORM_MIDDLE,60,complex
,TaiwanStation_NanJingFuXingNanjingFuxing,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_B_dN,platform,Platform_Platform_TaiwanNanJingFuXingNanjingFuxing_Whxwl_1,from,STAIRS,PLATFORM_MIDDLE,60,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_1,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_1,between,ELEVATOR,,60,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_1,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_1,between,ESCALATOR,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_1,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_1,between,STAIRS,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_2,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_2,between,ELEVATOR,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_2,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_2,between,ESCALATOR,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_2,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_2,between,STAIRS,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_2,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,between,ELEVATOR,,150,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_2,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,between,ESCALATOR,,150,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_2,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,between,STAIRS,,150,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_3,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_3,between,ESCALATOR,,150,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_3,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_3,between,STAIRS,,150,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_3,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,between,ESCALATOR,,150,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_3,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,between,STAIRS,,150,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_4,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_3,between,ESCALATOR,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_4,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_3,between,STAIRS,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_4,from,ESCALATOR,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_4,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,between,STAIRS,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_5,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_3,between,STAIRS,,150,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_5,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,between,STAIRS,,150,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_6,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_3,between,STAIRS,,105,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_6,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,between,STAIRS,,105,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_7,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_3,between,ESCALATOR,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_7,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_3,between,STAIRS,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_7,from,ESCALATOR,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_7,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,between,STAIRS,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_8,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_5,between,ELEVATOR,,60,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_8,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_5,between,ESCALATOR,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_8,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_5,between,STAIRS,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_8,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_6,between,ELEVATOR,,120,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_8,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_6,between,ESCALATOR,,150,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,exit,TaiwanStation_SongJiangNanJingSongjiangNanjing_8,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_6,between,STAIRS,,150,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_1,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B2_1,between,ESCALATOR,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_1,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B2_1,between,STAIRS,,90,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_1,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B2_2,between,ESCALATOR,,60,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_1,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B2_2,between,STAIRS,,60,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_2,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B1_1,between,WALKWAY,,30,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_2,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B2_1,between,ESCALATOR,,60,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_2,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B2_1,between,STAIRS,,60,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_3,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B1_1,between,WALKWAY,,60,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_3,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B2_1,between,ESCALATOR,,30,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_3,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B2_1,between,STAIRS,,30,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B1_2,between,WALKWAY,,10,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B2_2,between,ESCALATOR,,40,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_4,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B2_2,between,STAIRS,,30,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_5,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B1_2,between,WALKWAY,,30,complex
,TaiwanStation_SongJiangNanJingSongjiangNanjing,facility,TaiwanStation_SongJiangNanJingSongjiangNanjing_TicketGate_B1_5,waypoint,TaiwanStation_SongJiangNanJingSongjiangNanjing_Concourse_B2_2,between,ESCALATOR,,50,complex
